aired_at,duration,client_name,channel_name,city_name,campaign_name,brand_name,video_path,thumbnail_path
2015-12-07T13:12:02:000000Z,10.00,"ESSEL Bathfittings Pvt. Ltd.","Zee News",Punjab,"Essel Bathfittings","Essel Bathfittings",http://amagicloud.s3.amazonaws.com/archive/2015-12-07/ZN/LD/1MK39I4M3JP4_184202_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-07/ZN/LD/1MK39I4M3JP4_184202_10.jpg
2015-12-16T07:19:51:000000Z,10.00,"Hindustan Unilever Limited","Zee Cinema","Uttar Pradesh",HUL_Huggies,"Huggies Pants",http://amagicloud.s3.amazonaws.com/archive/2015-12-16/ZC/UR/7BRV7VP6L4NO_124951_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-16/ZC/UR/7BRV7VP6L4NO_124951_10.jpg
2015-12-02T14:24:51:000000Z,20.00,"Johnson And Johnson Limited","Zee TV",Bihar,"Holiday Plan_Rev",Benadryl,http://amagicloud.s3.amazonaws.com/archive/2015-12-02/ZT/PT/1PPJLC4LLMJH_195451_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-02/ZT/PT/1PPJLC4LLMJH_195451_20.jpg
2015-12-01T07:56:30:000000Z,30.00,"Parle Products Pvt Ltd","Zee TV",Gujarat,"JACK2    ",KrackJack,http://amagicloud.s3.amazonaws.com/archive/2015-12-01/ZT/AM/2Q2NUUY3UNP9_132630_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-01/ZT/AM/2Q2NUUY3UNP9_132630_30.jpg
2015-12-16T12:43:10:000000Z,25.00,"Rosario Cosmetics Pvt Ltd","Zee Cinema",Delhi,"Rosario Cosmetics","HYGIA 24H Protection",http://amagicloud.s3.amazonaws.com/archive/2015-12-16/ZC/DL/200X25KN805U_181310_25.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-16/ZC/DL/200X25KN805U_181310_25.jpg
2015-12-05T05:40:27:000000Z,10.00,"Indofil Industries Limited","Zee News",Gujarat,"Indofil Industries","Indofil Industries",http://amagicloud.s3.amazonaws.com/archive/2015-12-05/ZN/AM/52Y937RBKVT5_111027_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-05/ZN/AM/52Y937RBKVT5_111027_10.jpg
2015-12-02T07:17:57:000000Z,15.00,"ITC Limited","Zee TV","North East","ITC_Savlon Soap","Savlon Soap",http://amagicloud.s3.amazonaws.com/archive/2015-12-02/ZT/GW/7KAN8I8W33UN_124757_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-02/ZT/GW/7KAN8I8W33UN_124757_15.jpg
2015-12-08T16:59:39:000000Z,20.00,"Johnson And Johnson Limited","Zee Cinema",Gujarat,"JNJ Foundation_Rev Pack","Baby Lotion",http://amagicloud.s3.amazonaws.com/archive/2015-12-08/ZC/AM/4YAKJLY2BJ1B_222939_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-08/ZC/AM/4YAKJLY2BJ1B_222939_20.jpg
2015-12-13T05:46:44:000000Z,25.00,"Glaxosmithkline Consumer Healthcare Limited","Zee TV","West Bengal","Horlicks Se TV Plan Dec 2015",Horlicks,http://amagicloud.s3.amazonaws.com/archive/2015-12-13/ZT/KO/3H2TCJTESSVK_111644_25.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-13/ZT/KO/3H2TCJTESSVK_111644_25.jpg
2015-12-10T16:46:02:000000Z,10.00,"Marvellous India Pvt. Ltd.","Zee News","West Bengal","Marvellous_Chiraj Appliances","Jaipan Water Heater",http://amagicloud.s3.amazonaws.com/archive/2015-12-10/ZN/KO/UP2SGWC35OS8_221602_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-10/ZN/KO/UP2SGWC35OS8_221602_10.jpg
2015-12-07T08:25:53:000000Z,30.00,"Idea Cellular Limited","Zee TV",Delhi,"Idea_3G900 Launch",IDEA,http://amagicloud.s3.amazonaws.com/archive/2015-12-07/ZT/DL/14VG7IJSNNSA_135553_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-07/ZT/DL/14VG7IJSNNSA_135553_30.jpg
2015-12-17T08:55:19:000000Z,10.00,"Technoculture Building Solutions Pvt.Ltd","Zee News",Jharkhand,"TechnoCulture_Vastu Vihar","Vastu Vihar",http://amagicloud.s3.amazonaws.com/archive/2015-12-17/ZN/RA/5S51YO15W7NH_142519_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-17/ZN/RA/5S51YO15W7NH_142519_10.jpg
2015-12-13T02:19:30:000000Z,20.00,"Padam Motors Pvt. Ltd.",IBN7,PHCHP,"Padam Motors","Padam Motors",http://amagicloud.s3.amazonaws.com/archive/2015-12-13/IB/LD/45M69LIMO1EO_074930_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-13/IB/LD/45M69LIMO1EO_074930_20.jpg
2015-12-20T11:19:32:000000Z,10.00,"Nova and Company","Zee TV","Madhya Pradesh","Nova Cream","Nova Cream",http://amagicloud.s3.amazonaws.com/archive/2015-12-20/ZT/BH/1YK6GR7IW4FB_164932_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-20/ZT/BH/1YK6GR7IW4FB_164932_10.jpg
2015-12-19T10:06:30:000000Z,30.00,"Johnson And Johnson Limited","Zee Cinema","West Bengal","JNJ Baby Cream_ZC","Baby Cream",http://amagicloud.s3.amazonaws.com/archive/2015-12-19/ZC/KO/8WK30DAMLRA3_153630_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-19/ZC/KO/8WK30DAMLRA3_153630_30.jpg
2015-12-23T14:25:08:000000Z,30.00,"Idea Cellular Limited",IBN7,Delhi,"Idea Cellular",IDEA,http://amagicloud.s3.amazonaws.com/archive/2015-12-23/IB/DL/7LUF2SS1KAFG_195508_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-23/IB/DL/7LUF2SS1KAFG_195508_30.jpg
2015-12-16T04:27:17:000000Z,20.00,"Hindustan Unilever Limited","Zee Cinema",Maharashtra,HUL_Comfort,Comfort,http://amagicloud.s3.amazonaws.com/archive/2015-12-16/ZC/MU/72ZVRWLE1M0H_095717_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-16/ZC/MU/72ZVRWLE1M0H_095717_20.jpg
2015-12-02T16:41:10:000000Z,15.00,"Harsh Enterprises",IBN7,Gujarat,"Harsh Enterprises","Harsh Enterprises",http://amagicloud.s3.amazonaws.com/archive/2015-12-02/IB/AM/5YN4PU6JRHEX_221110_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-02/IB/AM/5YN4PU6JRHEX_221110_15.jpg
2015-12-16T06:23:01:000000Z,20.00,"Hindustan Unilever Limited","Zee Cinema",Maharashtra,HUL_Comfort,Comfort,http://amagicloud.s3.amazonaws.com/archive/2015-12-16/ZC/MU/72ZVRWLE1M0H_115301_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-16/ZC/MU/72ZVRWLE1M0H_115301_20.jpg
2015-12-14T05:26:09:000000Z,30.00,"Gujarat Co-Op Milk Mktg. Fed. Ltd.","Zee TV","Jammu Kashmir","Gujarat Co-Op Milk","Amul Range Of Products",http://amagicloud.s3.amazonaws.com/archive/2015-12-14/ZT/SG/XTWJ0S5MVBJP_105609_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-14/ZT/SG/XTWJ0S5MVBJP_105609_30.jpg
2015-12-22T10:25:04:000000Z,20.00,"GK Tobacco Industries Pvt Ltd","Zee Business",DTH,"Zafri Pan Masala","Zafri Pan Masala",http://amagicloud.s3.amazonaws.com/archive/2015-12-22/ZB/MA/6IH72M12VPAL_155504_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-22/ZB/MA/6IH72M12VPAL_155504_20.jpg
2015-12-17T10:56:57:000000Z,20.00,"Pepsico India Holdings Private Limited","Zee TV",Delhi,Tropicana,Tropicana,http://amagicloud.s3.amazonaws.com/archive/2015-12-17/ZT/DL/2DD28JMQX52L_162657_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-17/ZT/DL/2DD28JMQX52L_162657_20.jpg
2015-12-11T05:26:22:000000Z,15.00,"Hindustan Unilever Limited","Zee Cinema",Maharashtra,"HUL_Vim Bar","Vim Bar",http://amagicloud.s3.amazonaws.com/archive/2015-12-11/ZC/MU/8P9K4907GGNL_105622_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-11/ZC/MU/8P9K4907GGNL_105622_15.jpg
2015-12-23T10:17:59:000000Z,15.00,"Johnson And Johnson Limited","Zee TV","North East","JNJ_Pimple Clearing","Clean and Clear-Pimple Clearing",http://amagicloud.s3.amazonaws.com/archive/2015-12-23/ZT/GW/5V6RU6DELPY0_154759_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-23/ZT/GW/5V6RU6DELPY0_154759_15.jpg
2015-12-17T08:55:18:000000Z,10.00,"ESSEL Bathfittings Pvt. Ltd.","Zee News",Hyderabad,"Essel Bathfittings","Essel Bathfittings",http://amagicloud.s3.amazonaws.com/archive/2015-12-17/ZN/HY/1MK39I8AWJRO_142518_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-17/ZN/HY/1MK39I8AWJRO_142518_10.jpg
2015-12-07T03:53:49:000000Z,5.00,"Planet Nutrition Pvt. Ltd.","Zee Cinema",DTH,"Planet Nutrition","FB Nutrition",http://amagicloud.s3.amazonaws.com/archive/2015-12-07/ZC/MA/6CWCD373GC7W_092349_5.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-07/ZC/MA/6CWCD373GC7W_092349_5.jpg
2015-12-05T10:07:35:000000Z,10.00,"ESSEL Bathfittings Pvt. Ltd.","Zee News",Punjab,"Essel Bathfittings","Essel Bathfittings",http://amagicloud.s3.amazonaws.com/archive/2015-12-05/ZN/LD/1MK39I4M3JP4_153735_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-05/ZN/LD/1MK39I4M3JP4_153735_10.jpg
2015-12-04T12:41:21:000000Z,20.00,"Anchor Health and Beauty Care Pvt. Ltd.","Zee News",Punjab,"Anchor Health Care","Anchor Toothpaste",http://amagicloud.s3.amazonaws.com/archive/2015-12-04/ZN/LD/77JR2BS5GO4L_181121_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-04/ZN/LD/77JR2BS5GO4L_181121_20.jpg
2015-12-19T11:27:04:000000Z,20.00,"Sapat International Private Limited","Zee TV",Maharashtra,"Sapat International","Sapat Parvaar Tea CB",http://amagicloud.s3.amazonaws.com/archive/2015-12-19/ZT/MU/5OXLCHNORCNX_165704_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-19/ZT/MU/5OXLCHNORCNX_165704_20.jpg
2015-12-18T16:23:01:000000Z,15.00,"Hindustan Unilever Limited","Zee Cinema",Delhi,"HUL_Vim Bar","Vim Bar",http://amagicloud.s3.amazonaws.com/archive/2015-12-18/ZC/DL/8P9K48WQGQ5Z_215301_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-18/ZC/DL/8P9K48WQGQ5Z_215301_15.jpg
2015-12-23T09:57:04:000000Z,10.00,"Amagi Media Labs Pvt Ltd",IBN7,"All India DTH","Amagi Filler_IBN7","Amagi Media",http://amagicloud.s3.amazonaws.com/archive/2015-12-23/IB/MA/2YKTJJBDSBOZ_152704_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-23/IB/MA/2YKTJJBDSBOZ_152704_10.jpg
2015-12-10T13:52:16:000000Z,15.00,"Hindustan Unilever Limited","Zee TV",Chattisgarh,"HUL_Vim Bar","Vim Bar",http://amagicloud.s3.amazonaws.com/archive/2015-12-10/ZT/RP/8CYE6DWQP5G8_192216_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-10/ZT/RP/8CYE6DWQP5G8_192216_15.jpg
2015-12-09T02:12:56:000000Z,10.00,"Muntaha Foods Pvt Ltd",IBN7,Punjab,"Muntaha Foods","Ground Fresh Masalay",http://amagicloud.s3.amazonaws.com/archive/2015-12-09/IB/LD/4QBPDHEE2TP7_074256_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-09/IB/LD/4QBPDHEE2TP7_074256_10.jpg
2015-12-18T09:22:42:000000Z,30.00,"Idea Cellular Limited","Zee TV",Delhi,"Idea_3G900 Launch",IDEA,http://amagicloud.s3.amazonaws.com/archive/2015-12-18/ZT/DL/662TH5JNIWII_145242_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-18/ZT/DL/662TH5JNIWII_145242_30.jpg
2015-12-18T09:22:59:000000Z,10.00,"Vicco Laboratories","Zee TV","Uttar Pradesh","Vicco Labs","Vicco Turmeric",http://amagicloud.s3.amazonaws.com/archive/2015-12-18/ZT/UR/LEOLSSBSD2UW_145259_9.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-18/ZT/UR/LEOLSSBSD2UW_145259_9.jpg
2015-12-10T13:14:20:000000Z,20.00,"The Saraswat Cooperative Bank Ltd.","Zee News",Mumbai,"Saraswat Bank_KWIK LAP","Sarswat cooperative Bank",http://amagicloud.s3.amazonaws.com/archive/2015-12-10/ZN/MU/45CC684PZZPH_184420_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-10/ZN/MU/45CC684PZZPH_184420_20.jpg
2015-12-05T04:56:03:000000Z,30.00,"BBC World","Zee TV","Uttar Pradesh","BBC Dunia","BBC Dunia",http://amagicloud.s3.amazonaws.com/archive/2015-12-05/ZT/KP/1Z2RPX20D8F0_102603_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-05/ZT/KP/1Z2RPX20D8F0_102603_30.jpg
2015-12-10T06:41:52:000000Z,10.00,"LOreal India Pvt. Ltd.","Zee TV",Maharashtra,"LP_Range Sachet","LOREAL PARIS",http://amagicloud.s3.amazonaws.com/archive/2015-12-10/ZT/MU/7LQX8MRS8VMA_121152_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-10/ZT/MU/7LQX8MRS8VMA_121152_10.jpg
2015-12-22T16:25:30:000000Z,10.00,"Hindustan Unilever Limited","Zee Cinema","Uttar Pradesh",HUL_Huggies,"Huggies Pants",http://amagicloud.s3.amazonaws.com/archive/2015-12-22/ZC/UR/7BRV7VP6L4NO_215530_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-22/ZC/UR/7BRV7VP6L4NO_215530_10.jpg
2015-12-23T11:20:53:000000Z,20.00,"Pepsico India Holdings Private Limited","Zee TV",Punjab,Tropicana,Tropicana,http://amagicloud.s3.amazonaws.com/archive/2015-12-23/ZT/LD/2DD28JJQKBC1_165053_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-23/ZT/LD/2DD28JJQKBC1_165053_20.jpg
2015-12-06T12:47:14:000000Z,30.00,"Idea Cellular Limited","Zee News",Delhi,"Idea Cellular",IDEA,http://amagicloud.s3.amazonaws.com/archive/2015-12-06/ZN/DL/88I05ONW998T_181714_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-06/ZN/DL/88I05ONW998T_181714_30.jpg
2015-12-21T04:47:07:000000Z,10.00,"Vicco Laboratories",IBN7,"Uttar Pradesh","Vicco Labs","Vicco Turmeric",http://amagicloud.s3.amazonaws.com/archive/2015-12-21/IB/UR/LEOLSSBSD2UW_101707_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-21/IB/UR/LEOLSSBSD2UW_101707_10.jpg
2015-12-02T09:20:07:000000Z,10.00,"Canary Apparels Pvt Ltd.",IBN7,Bihar,"Canary London","Canary Apparels Pvt Ltd.",http://amagicloud.s3.amazonaws.com/archive/2015-12-02/IB/PT/55W1SBNHFYBT_145007_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-02/IB/PT/55W1SBNHFYBT_145007_10.jpg
2015-12-15T17:13:40:000000Z,20.00,"Richfeel Health and Beauty Pvt Ltd","Zee News",Mumbai,Richfeel,Richfeel,http://amagicloud.s3.amazonaws.com/archive/2015-12-15/ZN/MU/4FN7X2N6FEBP_224340_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-15/ZN/MU/4FN7X2N6FEBP_224340_20.jpg
2015-12-18T06:20:11:000000Z,20.00,"Pepsico India Holdings Private Limited","Zee TV",Delhi,Tropicana,Tropicana,http://amagicloud.s3.amazonaws.com/archive/2015-12-18/ZT/DL/2DD28JMQX52L_115011_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-18/ZT/DL/2DD28JMQX52L_115011_20.jpg
2015-12-05T02:25:07:000000Z,20.00,"G and G Group","Zee News",DTH,"G and G Group","G and G Group",http://amagicloud.s3.amazonaws.com/archive/2015-12-05/ZN/MA/48L364OMZTQO_075507_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-05/ZN/MA/48L364OMZTQO_075507_20.jpg
2015-12-21T08:49:37:000000Z,25.00,"Glaxosmithkline Consumer Healthcare Limited","Zee TV",Assam,"Horlicks Se TV Plan Dec 2015",Horlicks,http://amagicloud.s3.amazonaws.com/archive/2015-12-21/ZT/GW/3H2TCJVOR4NY_141937_25.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-21/ZT/GW/3H2TCJVOR4NY_141937_25.jpg
2015-12-08T17:26:21:000000Z,10.00,"LOreal India Pvt. Ltd.","Zee TV",WestBengal,"LP_Range Sachet","LOREAL PARIS",http://amagicloud.s3.amazonaws.com/archive/2015-12-08/ZT/KO/7LQX8MUJWING_225621_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-08/ZT/KO/7LQX8MUJWING_225621_10.jpg
2015-12-16T10:07:40:000000Z,20.00,"Padam Motors Pvt. Ltd.",IBN7,PHCHP,"Padam Motors","Padam Motors",http://amagicloud.s3.amazonaws.com/archive/2015-12-16/IB/LD/45M69LIMO1EO_153740_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-16/IB/LD/45M69LIMO1EO_153740_20.jpg
2015-12-04T10:56:52:000000Z,15.00,"ITC Limited","Zee TV","North East","ITC_Savlon Soap","Savlon Soap",http://amagicloud.s3.amazonaws.com/archive/2015-12-04/ZT/GW/7KAN8I8W33UN_162652_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-04/ZT/GW/7KAN8I8W33UN_162652_15.jpg
2015-12-21T04:21:59:000000Z,10.00,"Nova Dairy","Zee TV",MPCG,"Nova Dairy","Nova Dairy",http://amagicloud.s3.amazonaws.com/archive/2015-12-21/ZT/BH/4DNF4IALAE39_095159_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-21/ZT/BH/4DNF4IALAE39_095159_10.jpg
2015-12-13T08:08:02:000000Z,15.00,"Hindustan Unilever Limited","Zee TV",Delhi,"HUL_Vim Bar","Vim Bar",http://amagicloud.s3.amazonaws.com/archive/2015-12-13/ZT/DL/8CYE6DUJ05JJ_133802_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-13/ZT/DL/8CYE6DUJ05JJ_133802_15.jpg
2015-12-07T16:51:47:000000Z,25.00,"Vini Cosmetics Pvt. Ltd.","Zee TV",Maharashtra,"Glam Up","Glam Up",http://amagicloud.s3.amazonaws.com/archive/2015-12-07/ZT/MU/3UPYWXXPZJKC_222147_25.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-07/ZT/MU/3UPYWXXPZJKC_222147_25.jpg
2015-12-22T04:46:45:000000Z,30.00,Trivago,IBN7,Delhi,Trivago,"Happy Holiday",http://amagicloud.s3.amazonaws.com/archive/2015-12-22/IB/DL/3KOFDK1OY8EH_101645_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-22/IB/DL/3KOFDK1OY8EH_101645_30.jpg
2015-12-14T17:16:35:000000Z,15.00,"Amagi Media Labs Pvt Ltd","Zee Cinema",DTH,"Amagi Filler_Zee Cinema",Amagi,http://amagicloud.s3.amazonaws.com/archive/2015-12-14/ZC/MA/8MKS3568Q9GK_224635_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-14/ZC/MA/8MKS3568Q9GK_224635_15.jpg
2015-12-23T11:16:56:000000Z,10.00,"Planet Nutrition Pvt. Ltd.","Zee News",DTH,"Planet Nutrition","FB Nutrition",http://amagicloud.s3.amazonaws.com/archive/2015-12-23/ZN/MA/6CWCD35ZRHWE_164656_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-23/ZN/MA/6CWCD35ZRHWE_164656_10.jpg
2015-12-14T15:53:51:000000Z,20.00,"GK Tobacco Industries Pvt Ltd","Zee Business",DTH,"Zafri Pan Masala","Zafri Pan Masala",http://amagicloud.s3.amazonaws.com/archive/2015-12-14/ZB/MA/6IH72M12VPAL_212351_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-14/ZB/MA/6IH72M12VPAL_212351_20.jpg
2015-12-15T12:43:51:000000Z,30.00,"Idea Cellular Limited","Zee News",Delhi,"Idea Cellular",IDEA,http://amagicloud.s3.amazonaws.com/archive/2015-12-15/ZN/DL/88I05ONW998T_181351_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-15/ZN/DL/88I05ONW998T_181351_30.jpg
2015-12-19T04:43:39:000000Z,30.00,Trivago,IBN7,Delhi,Trivago,"Happy Holiday",http://amagicloud.s3.amazonaws.com/archive/2015-12-19/IB/DL/3KOFDK1OY8EH_101339_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-19/IB/DL/3KOFDK1OY8EH_101339_30.jpg
2015-12-16T09:21:29:000000Z,15.00,"Hindustan Unilever Limited","Zee Cinema",Delhi,"HUL_Vim Bar","Vim Bar",http://amagicloud.s3.amazonaws.com/archive/2015-12-16/ZC/DL/8P9K48WQGQ5Z_145129_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-16/ZC/DL/8P9K48WQGQ5Z_145129_15.jpg
2015-12-08T07:56:59:000000Z,20.00,"Emami Ltd.","Zee TV","Madhya Pradesh",Emami_Boroplus,"Boroplus Antiseptic Cream",http://amagicloud.s3.amazonaws.com/archive/2015-12-08/ZT/BH/519WXG0AG6HJ_132659_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-08/ZT/BH/519WXG0AG6HJ_132659_20.jpg
2015-12-05T02:54:18:000000Z,15.00,"Amagi Media Labs Pvt Ltd",IBN7,"All India DTH","Amagi Filler_IBN7","Amagi Media",http://amagicloud.s3.amazonaws.com/archive/2015-12-05/IB/MA/2YKTJJAEFMYS_082418_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-05/IB/MA/2YKTJJAEFMYS_082418_15.jpg
2015-12-20T16:56:12:000000Z,10.00,"Technoculture Building Solutions Pvt.Ltd","Zee News",Jharkhand,"TechnoCulture_Vastu Vihar","Vastu Vihar",http://amagicloud.s3.amazonaws.com/archive/2015-12-20/ZN/RA/5S51YO15W7NH_222612_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-20/ZN/RA/5S51YO15W7NH_222612_10.jpg
2015-12-15T07:41:52:000000Z,15.00,"Indofil Industries Limited","Zee News",MadhyaPradesh,"Indofil Industries","Indofil Industries",http://amagicloud.s3.amazonaws.com/archive/2015-12-15/ZN/JP/52Y937OYMVQE_131152_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-15/ZN/JP/52Y937OYMVQE_131152_15.jpg
2015-12-16T02:44:15:000000Z,20.00,"GK Tobacco Industries Pvt Ltd","Zee Business",DTH,"Zafri Pan Masala","Zafri Pan Masala",http://amagicloud.s3.amazonaws.com/archive/2015-12-16/ZB/MA/6IH72M12VPAL_081415_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-16/ZB/MA/6IH72M12VPAL_081415_20.jpg
2015-12-10T17:22:13:000000Z,30.00,"Idea Cellular Limited","Zee News",Delhi,"Idea Cellular",IDEA,http://amagicloud.s3.amazonaws.com/archive/2015-12-10/ZN/DL/3CW2B5DV2MDK_225213_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-10/ZN/DL/3CW2B5DV2MDK_225213_30.jpg
2015-12-18T10:42:13:000000Z,20.00,"Richfeel Health and Beauty Pvt Ltd","Zee News",Mumbai,Richfeel,Richfeel,http://amagicloud.s3.amazonaws.com/archive/2015-12-18/ZN/MU/4FN7X2N6FEBP_161213_19.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-18/ZN/MU/4FN7X2N6FEBP_161213_19.jpg
2015-12-09T06:21:59:000000Z,15.00,"Indofil Industries Limited","Zee News",MadhyaPradesh,"Indofil Industries","Indofil Industries",http://amagicloud.s3.amazonaws.com/archive/2015-12-09/ZN/JP/52Y937OYMVQE_115159_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-09/ZN/JP/52Y937OYMVQE_115159_15.jpg
2015-12-09T08:14:12:000000Z,10.00,"Amagi Media Labs Pvt Ltd",IBN7,"All India DTH","Amagi Filler_IBN7","Amagi Media",http://amagicloud.s3.amazonaws.com/archive/2015-12-09/IB/MA/2YKTJJBDSBOZ_134412_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-09/IB/MA/2YKTJJBDSBOZ_134412_10.jpg
2015-12-18T05:43:20:000000Z,20.00,"Canary Apparels Pvt Ltd.",IBN7,"Uttar Pradesh","Canary London","Canary Apparels Pvt Ltd.",http://amagicloud.s3.amazonaws.com/archive/2015-12-18/IB/UR/2MW1R3UZ8SZ3_111320_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-18/IB/UR/2MW1R3UZ8SZ3_111320_20.jpg
2015-12-06T05:03:30:000000Z,10.00,"LOreal India Pvt. Ltd.","Zee TV",Maharashtra,"LP_Range Sachet","LOREAL PARIS",http://amagicloud.s3.amazonaws.com/archive/2015-12-06/ZT/MU/7LQX8MRS8VMA_103330_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-06/ZT/MU/7LQX8MRS8VMA_103330_10.jpg
2015-12-20T08:16:13:000000Z,5.00,"Payal Cables","Zee News",DTH,"Payal Cables","Payal Cables",http://amagicloud.s3.amazonaws.com/archive/2015-12-20/ZN/MA/4X27KUS4J709_134613_5.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-20/ZN/MA/4X27KUS4J709_134613_5.jpg
2015-12-05T07:16:56:000000Z,10.00,"Lucknow Gramudyog Sansthan","Zee News",Bihar,"Guide Detergent","Guide Detergent",http://amagicloud.s3.amazonaws.com/archive/2015-12-05/ZN/PT/49HBY6NTN7Z2_124656_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-05/ZN/PT/49HBY6NTN7Z2_124656_10.jpg
2015-12-21T14:09:31:000000Z,10.00,"ESSEL Bathfittings Pvt. Ltd.","Zee News",Punjab,"Essel Bathfittings","Essel Bathfittings",http://amagicloud.s3.amazonaws.com/archive/2015-12-21/ZN/LD/1MK39I4M3JP4_193931_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-21/ZN/LD/1MK39I4M3JP4_193931_10.jpg
2015-12-17T08:56:06:000000Z,20.00,"Padam Motors Pvt. Ltd.","Zee News",PHCHP,"Padam Motors","Padam Motors",http://amagicloud.s3.amazonaws.com/archive/2015-12-17/ZN/LD/45M69LIMO1EO_142606_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-17/ZN/LD/45M69LIMO1EO_142606_20.jpg
2015-12-19T15:12:07:000000Z,10.00,"Bigtag Traders Pvt Ltd",IBN7,DTH,Kidzig,Kidzig.com,http://amagicloud.s3.amazonaws.com/archive/2015-12-19/IB/MA/3F23XVC6V7NB_204207_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-19/IB/MA/3F23XVC6V7NB_204207_10.jpg
